holding_date,stock_code,stock_name,participant_id,shareholding
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01941,1000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01988,1000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B02052,1000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B02085,1000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01686,137
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01661,62
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01240,31
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01110,12
2026-03-26,00005,HSBC HOLDINGS PLC,B01161,214592613
2026-03-26,00005,HSBC HOLDINGS PLC,B01130,65145674
2026-03-26,00005,HSBC HOLDINGS PLC,B01353,57100103
2026-03-26,00005,HSBC HOLDINGS PLC,B01274,53024498
2026-03-26,00005,HSBC HOLDINGS PLC,B01089,45754387
2026-03-26,00005,HSBC HOLDINGS PLC,B01118,36141298
2026-03-26,00005,HSBC HOLDINGS PLC,B01451,34687376
2026-03-26,00005,HSBC HOLDINGS PLC,B01695,31720991
2026-03-26,00005,HSBC HOLDINGS PLC,B01727,28161900
2026-03-26,00005,HSBC HOLDINGS PLC,B01955,25485559
2026-03-26,00005,HSBC HOLDINGS PLC,B01183,24161384
2026-03-26,00005,HSBC HOLDINGS PLC,B01086,22014247
2026-03-26,00005,HSBC HOLDINGS PLC,B01345,20815242
2026-03-26,00005,HSBC HOLDINGS PLC,B01590,16269884
2026-03-26,00005,HSBC HOLDINGS PLC,B01668,15823763
2026-03-26,00005,HSBC HOLDINGS PLC,B01610,10803402
2026-03-26,00005,HSBC HOLDINGS PLC,B01284,8983053
2026-03-26,00005,HSBC HOLDINGS PLC,B01272,8872691
2026-03-26,00005,HSBC HOLDINGS PLC,B01623,8706288
2026-03-26,00005,HSBC HOLDINGS PLC,B01584,7959652
2026-03-26,00005,HSBC HOLDINGS PLC,B01264,5631973
2026-03-26,00005,HSBC HOLDINGS PLC,B01762,5391665
2026-03-26,00005,HSBC HOLDINGS PLC,B01497,5364200
2026-03-26,00005,HSBC HOLDINGS PLC,B01842,5201477
2026-03-26,00005,HSBC HOLDINGS PLC,B01228,5111423
2026-03-26,00005,HSBC HOLDINGS PLC,B01552,4328121
2026-03-26,00005,HSBC HOLDINGS PLC,B01423,4091656
2026-03-26,00005,HSBC HOLDINGS PLC,B01576,3845933
2026-03-26,00005,HSBC HOLDINGS PLC,B01265,3843038
2026-03-26,00005,HSBC HOLDINGS PLC,B01143,3759256
2026-03-26,00005,HSBC HOLDINGS PLC,B01347,3612490
2026-03-26,00005,HSBC HOLDINGS PLC,B01115,3595155
2026-03-26,00005,HSBC HOLDINGS PLC,B01169,3478885
2026-03-26,00005,HSBC HOLDINGS PLC,B01224,3359808
2026-03-26,00005,HSBC HOLDINGS PLC,B01673,2808905
2026-03-26,00005,HSBC HOLDINGS PLC,B01858,2807055
2026-03-26,00005,HSBC HOLDINGS PLC,B01813,2687391
2026-03-26,00005,HSBC HOLDINGS PLC,B01148,2629329
2026-03-26,00005,HSBC HOLDINGS PLC,B01338,2507638
2026-03-26,00005,HSBC HOLDINGS PLC,B01939,2303839
2026-03-26,00005,HSBC HOLDINGS PLC,B01565,2252845
2026-03-26,00005,HSBC HOLDINGS PLC,B01901,2193282
2026-03-26,00005,HSBC HOLDINGS PLC,B01439,2095340
2026-03-26,00005,HSBC HOLDINGS PLC,B01275,1983311
2026-03-26,00005,HSBC HOLDINGS PLC,B01413,1979909
2026-03-26,00005,HSBC HOLDINGS PLC,B01556,1969817
2026-03-26,00005,HSBC HOLDINGS PLC,B02132,1873381
2026-03-26,00005,HSBC HOLDINGS PLC,B01724,1853554
2026-03-26,00005,HSBC HOLDINGS PLC,B01129,1848051
2026-03-26,00005,HSBC HOLDINGS PLC,B01298,1705997
2026-03-26,00005,HSBC HOLDINGS PLC,B01119,1684197
2026-03-26,00005,HSBC HOLDINGS PLC,B01581,1666400
2026-03-26,00005,HSBC HOLDINGS PLC,B01198,1663785
2026-03-26,00005,HSBC HOLDINGS PLC,B01289,1634031
2026-03-26,00005,HSBC HOLDINGS PLC,B01425,1587928
2026-03-26,00005,HSBC HOLDINGS PLC,B01252,1544712
2026-03-26,00005,HSBC HOLDINGS PLC,B01356,1438561
2026-03-26,00005,HSBC HOLDINGS PLC,B01373,1420867
2026-03-26,00005,HSBC HOLDINGS PLC,B01209,1395273
2026-03-26,00005,HSBC HOLDINGS PLC,B01649,1366948
2026-03-26,00005,HSBC HOLDINGS PLC,B01929,1360343
2026-03-26,00005,HSBC HOLDINGS PLC,B01123,1289324
2026-03-26,00005,HSBC HOLDINGS PLC,B01787,1233089
2026-03-26,00005,HSBC HOLDINGS PLC,B01459,1195563
2026-03-26,00005,HSBC HOLDINGS PLC,B01511,1063575
2026-03-26,00005,HSBC HOLDINGS PLC,B01450,1036079
2026-03-26,00005,HSBC HOLDINGS PLC,B01564,1032931
2026-03-26,00005,HSBC HOLDINGS PLC,B01588,1029322
2026-03-26,00005,HSBC HOLDINGS PLC,B01173,1009415
2026-03-26,00005,HSBC HOLDINGS PLC,B01267,958019
2026-03-26,00005,HSBC HOLDINGS PLC,B01433,912526
2026-03-26,00005,HSBC HOLDINGS PLC,B01826,887757
2026-03-26,00005,HSBC HOLDINGS PLC,B01686,883124
2026-03-26,00005,HSBC HOLDINGS PLC,B01904,880393
2026-03-26,00005,HSBC HOLDINGS PLC,B01470,876104
2026-03-26,00005,HSBC HOLDINGS PLC,B01574,860000
2026-03-26,00005,HSBC HOLDINGS PLC,B01941,848146
2026-03-26,00005,HSBC HOLDINGS PLC,B01905,827737
2026-03-26,00005,HSBC HOLDINGS PLC,B01351,810350
2026-03-26,00005,HSBC HOLDINGS PLC,B02195,808789
2026-03-26,00005,HSBC HOLDINGS PLC,B01829,790328
2026-03-26,00005,HSBC HOLDINGS PLC,B01184,761479
2026-03-26,00005,HSBC HOLDINGS PLC,B01585,756267
2026-03-26,00005,HSBC HOLDINGS PLC,B01158,727320
2026-03-26,00005,HSBC HOLDINGS PLC,B01938,721783
2026-03-26,00005,HSBC HOLDINGS PLC,B01253,690638
2026-03-26,00005,HSBC HOLDINGS PLC,B01343,689223
2026-03-26,00005,HSBC HOLDINGS PLC,B02142,687208
2026-03-26,00005,HSBC HOLDINGS PLC,B01546,629069
2026-03-26,00005,HSBC HOLDINGS PLC,B01567,625028
2026-03-26,00005,HSBC HOLDINGS PLC,B01833,623983
2026-03-26,00005,HSBC HOLDINGS PLC,B01340,620469
2026-03-26,00005,HSBC HOLDINGS PLC,B01445,608198
2026-03-26,00005,HSBC HOLDINGS PLC,B01324,600487
2026-03-26,00005,HSBC HOLDINGS PLC,B01592,597566
2026-03-26,00005,HSBC HOLDINGS PLC,B01458,597100
2026-03-26,00005,HSBC HOLDINGS PLC,B01271,569022
2026-03-26,00005,HSBC HOLDINGS PLC,B01696,546732
2026-03-26,00005,HSBC HOLDINGS PLC,B01654,520938
2026-03-26,00005,HSBC HOLDINGS PLC,B01710,496600
2026-03-26,00005,HSBC HOLDINGS PLC,B01514,494413
2026-03-26,00005,HSBC HOLDINGS PLC,B01809,479002
2026-03-26,00005,HSBC HOLDINGS PLC,B02175,469340
2026-03-26,00005,HSBC HOLDINGS PLC,B01773,465747
2026-03-26,00005,HSBC HOLDINGS PLC,B01563,465029
2026-03-26,00005,HSBC HOLDINGS PLC,B01438,446118
2026-03-26,00005,HSBC HOLDINGS PLC,B01494,444553
2026-03-26,00005,HSBC HOLDINGS PLC,B01256,442780
2026-03-26,00005,HSBC HOLDINGS PLC,B01523,439343
2026-03-26,00005,HSBC HOLDINGS PLC,B01540,432439
2026-03-26,00005,HSBC HOLDINGS PLC,B01900,429442
2026-03-26,00005,HSBC HOLDINGS PLC,B01676,428189
2026-03-26,00005,HSBC HOLDINGS PLC,B01615,411171
2026-03-26,00005,HSBC HOLDINGS PLC,B01843,400407
2026-03-26,00005,HSBC HOLDINGS PLC,B01788,397355
2026-03-26,00005,HSBC HOLDINGS PLC,B01947,392531
2026-03-26,00005,HSBC HOLDINGS PLC,B01213,378967
2026-03-26,00005,HSBC HOLDINGS PLC,B01481,375753
2026-03-26,00005,HSBC HOLDINGS PLC,B01666,371605
2026-03-26,00005,HSBC HOLDINGS PLC,B01416,361370
2026-03-26,00005,HSBC HOLDINGS PLC,B01350,356731
2026-03-26,00005,HSBC HOLDINGS PLC,B01866,354766
2026-03-26,00005,HSBC HOLDINGS PLC,B01940,347079
2026-03-26,00005,HSBC HOLDINGS PLC,B01138,334670
2026-03-26,00005,HSBC HOLDINGS PLC,B01782,334589
2026-03-26,00005,HSBC HOLDINGS PLC,B01292,326681
2026-03-26,00005,HSBC HOLDINGS PLC,B01665,323491
2026-03-26,00005,HSBC HOLDINGS PLC,B01483,322125
2026-03-26,00005,HSBC HOLDINGS PLC,B01551,318356
2026-03-26,00005,HSBC HOLDINGS PLC,B01500,317129
2026-03-26,00005,HSBC HOLDINGS PLC,B01894,315368
2026-03-26,00005,HSBC HOLDINGS PLC,B01964,306032
2026-03-26,00005,HSBC HOLDINGS PLC,B01505,305600
2026-03-26,00005,HSBC HOLDINGS PLC,B01700,296974
2026-03-26,00005,HSBC HOLDINGS PLC,B01555,295764
2026-03-26,00005,HSBC HOLDINGS PLC,B01777,293651
2026-03-26,00005,HSBC HOLDINGS PLC,B01525,292655
2026-03-26,00005,HSBC HOLDINGS PLC,B01328,290945
2026-03-26,00005,HSBC HOLDINGS PLC,B01509,290714
2026-03-26,00005,HSBC HOLDINGS PLC,B01230,280606
2026-03-26,00005,HSBC HOLDINGS PLC,B01705,279692
2026-03-26,00005,HSBC HOLDINGS PLC,B01759,271782
2026-03-26,00005,HSBC HOLDINGS PLC,B01849,260761
2026-03-26,00005,HSBC HOLDINGS PLC,B02159,257603
2026-03-26,00005,HSBC HOLDINGS PLC,B01141,255407
2026-03-26,00005,HSBC HOLDINGS PLC,B02206,253600
2026-03-26,00005,HSBC HOLDINGS PLC,B01745,241455
2026-03-26,00005,HSBC HOLDINGS PLC,B01290,241111
2026-03-26,00005,HSBC HOLDINGS PLC,B01294,239904
2026-03-26,00005,HSBC HOLDINGS PLC,B01669,229666
2026-03-26,00005,HSBC HOLDINGS PLC,B02163,228118
2026-03-26,00005,HSBC HOLDINGS PLC,B01789,221782
2026-03-26,00005,HSBC HOLDINGS PLC,B01767,220414
2026-03-26,00005,HSBC HOLDINGS PLC,B01580,212172
2026-03-26,00005,HSBC HOLDINGS PLC,B02176,204193
2026-03-26,00005,HSBC HOLDINGS PLC,B01680,203297
2026-03-26,00005,HSBC HOLDINGS PLC,B01080,200051
2026-03-26,00005,HSBC HOLDINGS PLC,B01427,189273
2026-03-26,00005,HSBC HOLDINGS PLC,B01973,189024
2026-03-26,00005,HSBC HOLDINGS PLC,B01601,185086
2026-03-26,00005,HSBC HOLDINGS PLC,B01783,176666
2026-03-26,00005,HSBC HOLDINGS PLC,B01444,171192
2026-03-26,00005,HSBC HOLDINGS PLC,B01814,170782
2026-03-26,00005,HSBC HOLDINGS PLC,B01277,170671
2026-03-26,00005,HSBC HOLDINGS PLC,B01825,169874
2026-03-26,00005,HSBC HOLDINGS PLC,B01341,166031
2026-03-26,00005,HSBC HOLDINGS PLC,B01455,163174
2026-03-26,00005,HSBC HOLDINGS PLC,B01248,161086
2026-03-26,00005,HSBC HOLDINGS PLC,B01501,160199
2026-03-26,00005,HSBC HOLDINGS PLC,B01659,159727
2026-03-26,00005,HSBC HOLDINGS PLC,B01181,159546
2026-03-26,00005,HSBC HOLDINGS PLC,B01519,153829
2026-03-26,00005,HSBC HOLDINGS PLC,B01645,151023
2026-03-26,00005,HSBC HOLDINGS PLC,B01848,150693
2026-03-26,00005,HSBC HOLDINGS PLC,B01661,149322
2026-03-26,00005,HSBC HOLDINGS PLC,B02141,145663
2026-03-26,00005,HSBC HOLDINGS PLC,B01743,142985
2026-03-26,00005,HSBC HOLDINGS PLC,B01897,141442
2026-03-26,00005,HSBC HOLDINGS PLC,B01893,140000
2026-03-26,00005,HSBC HOLDINGS PLC,B01741,135984
2026-03-26,00005,HSBC HOLDINGS PLC,B01389,135704
2026-03-26,00005,HSBC HOLDINGS PLC,B02077,127200
2026-03-26,00005,HSBC HOLDINGS PLC,B02093,125933
2026-03-26,00005,HSBC HOLDINGS PLC,B01930,124909
2026-03-26,00005,HSBC HOLDINGS PLC,B01577,119094
2026-03-26,00005,HSBC HOLDINGS PLC,B01716,114396
2026-03-26,00005,HSBC HOLDINGS PLC,B01469,110808
2026-03-26,00005,HSBC HOLDINGS PLC,B01401,109007
2026-03-26,00005,HSBC HOLDINGS PLC,B01794,107671
2026-03-26,00005,HSBC HOLDINGS PLC,B01734,107462
2026-03-26,00005,HSBC HOLDINGS PLC,B02070,107137
2026-03-26,00005,HSBC HOLDINGS PLC,B01785,98400
2026-03-26,00005,HSBC HOLDINGS PLC,B01769,95612
2026-03-26,00005,HSBC HOLDINGS PLC,B01993,94167
2026-03-26,00005,HSBC HOLDINGS PLC,B01784,93210
2026-03-26,00005,HSBC HOLDINGS PLC,B02161,91005
2026-03-26,00005,HSBC HOLDINGS PLC,B01885,89525
2026-03-26,00005,HSBC HOLDINGS PLC,B01754,85699
2026-03-26,00005,HSBC HOLDINGS PLC,B01685,83332
2026-03-26,00005,HSBC HOLDINGS PLC,B01310,79400
2026-03-26,00005,HSBC HOLDINGS PLC,B02156,78634
2026-03-26,00005,HSBC HOLDINGS PLC,B02028,75670
2026-03-26,00005,HSBC HOLDINGS PLC,B01510,71132
2026-03-26,00005,HSBC HOLDINGS PLC,B01937,68699
2026-03-26,00005,HSBC HOLDINGS PLC,B01890,67479
2026-03-26,00005,HSBC HOLDINGS PLC,B02032,65490
2026-03-26,00005,HSBC HOLDINGS PLC,B01694,65458
2026-03-26,00005,HSBC HOLDINGS PLC,B02096,64902
2026-03-26,00005,HSBC HOLDINGS PLC,B01664,60146
2026-03-26,00005,HSBC HOLDINGS PLC,B01967,59354
2026-03-26,00005,HSBC HOLDINGS PLC,B01948,57198
2026-03-26,00005,HSBC HOLDINGS PLC,B01963,55600
2026-03-26,00005,HSBC HOLDINGS PLC,B01755,55223
2026-03-26,00005,HSBC HOLDINGS PLC,B01660,50166
2026-03-26,00005,HSBC HOLDINGS PLC,B02065,50004
2026-03-26,00005,HSBC HOLDINGS PLC,B01906,47519
2026-03-26,00005,HSBC HOLDINGS PLC,B01810,47015
2026-03-26,00005,HSBC HOLDINGS PLC,B01998,44400
2026-03-26,00005,HSBC HOLDINGS PLC,B01684,43539
2026-03-26,00005,HSBC HOLDINGS PLC,B01375,42943
2026-03-26,00005,HSBC HOLDINGS PLC,B02075,42685
2026-03-26,00005,HSBC HOLDINGS PLC,B01386,42184
2026-03-26,00005,HSBC HOLDINGS PLC,B01751,41373
2026-03-26,00005,HSBC HOLDINGS PLC,B01753,41166
2026-03-26,00005,HSBC HOLDINGS PLC,B01830,40208
2026-03-26,00005,HSBC HOLDINGS PLC,B01936,38405
2026-03-26,00005,HSBC HOLDINGS PLC,B01571,37734
2026-03-26,00005,HSBC HOLDINGS PLC,B01863,36592
2026-03-26,00005,HSBC HOLDINGS PLC,B01962,36286
2026-03-26,00005,HSBC HOLDINGS PLC,B01527,35305
2026-03-26,00005,HSBC HOLDINGS PLC,B01886,34400
2026-03-26,00005,HSBC HOLDINGS PLC,B01714,33110
2026-03-26,00005,HSBC HOLDINGS PLC,B02166,32800
2026-03-26,00005,HSBC HOLDINGS PLC,B02128,32488
2026-03-26,00005,HSBC HOLDINGS PLC,B02087,31709
2026-03-26,00005,HSBC HOLDINGS PLC,B01959,31127
2026-03-26,00005,HSBC HOLDINGS PLC,B01653,30412
2026-03-26,00005,HSBC HOLDINGS PLC,B02085,29754
2026-03-26,00005,HSBC HOLDINGS PLC,B01868,28713
2026-03-26,00005,HSBC HOLDINGS PLC,B01702,28400
2026-03-26,00005,HSBC HOLDINGS PLC,B01407,27685
2026-03-26,00005,HSBC HOLDINGS PLC,B01454,27165
2026-03-26,00005,HSBC HOLDINGS PLC,B01857,27127
2026-03-26,00005,HSBC HOLDINGS PLC,B01240,26629
2026-03-26,00005,HSBC HOLDINGS PLC,B01677,25765
2026-03-26,00005,HSBC HOLDINGS PLC,B02067,25524
2026-03-26,00005,HSBC HOLDINGS PLC,B01231,24471
2026-03-26,00005,HSBC HOLDINGS PLC,B02151,24144
2026-03-26,00005,HSBC HOLDINGS PLC,B01619,23985
2026-03-26,00005,HSBC HOLDINGS PLC,B01995,23822
2026-03-26,00005,HSBC HOLDINGS PLC,B01958,23600
2026-03-26,00005,HSBC HOLDINGS PLC,B02116,23377
2026-03-26,00005,HSBC HOLDINGS PLC,B01974,23113
2026-03-26,00005,HSBC HOLDINGS PLC,B01641,22800
2026-03-26,00005,HSBC HOLDINGS PLC,B01326,22400
2026-03-26,00005,HSBC HOLDINGS PLC,B02120,21620
2026-03-26,00005,HSBC HOLDINGS PLC,B01756,20252
2026-03-26,00005,HSBC HOLDINGS PLC,B01801,20000
2026-03-26,00005,HSBC HOLDINGS PLC,B01988,19071
2026-03-26,00005,HSBC HOLDINGS PLC,B02108,18933
2026-03-26,00005,HSBC HOLDINGS PLC,B01934,18423
2026-03-26,00005,HSBC HOLDINGS PLC,B01925,18124
2026-03-26,00005,HSBC HOLDINGS PLC,B01720,17964
2026-03-26,00005,HSBC HOLDINGS PLC,B01949,17828
2026-03-26,00005,HSBC HOLDINGS PLC,B01986,17600
2026-03-26,00005,HSBC HOLDINGS PLC,B02212,17478
2026-03-26,00005,HSBC HOLDINGS PLC,B02164,16000
2026-03-26,00005,HSBC HOLDINGS PLC,B01608,15200
2026-03-26,00005,HSBC HOLDINGS PLC,B02177,14838
2026-03-26,00005,HSBC HOLDINGS PLC,B02047,14759
2026-03-26,00005,HSBC HOLDINGS PLC,B02021,14004
2026-03-26,00005,HSBC HOLDINGS PLC,B02102,14000
2026-03-26,00005,HSBC HOLDINGS PLC,B02060,13600
2026-03-26,00005,HSBC HOLDINGS PLC,B02214,13200
2026-03-26,00005,HSBC HOLDINGS PLC,B02056,12727
2026-03-26,00005,HSBC HOLDINGS PLC,B01976,12642
2026-03-26,00005,HSBC HOLDINGS PLC,B01922,12248
2026-03-26,00005,HSBC HOLDINGS PLC,B02112,11889
2026-03-26,00005,HSBC HOLDINGS PLC,B01907,11600
2026-03-26,00005,HSBC HOLDINGS PLC,B02079,11600
2026-03-26,00005,HSBC HOLDINGS PLC,B02106,10990
2026-03-26,00005,HSBC HOLDINGS PLC,B01920,10932
2026-03-26,00005,HSBC HOLDINGS PLC,B01282,10852
2026-03-26,00005,HSBC HOLDINGS PLC,B01538,10820
2026-03-26,00005,HSBC HOLDINGS PLC,B02185,10800
2026-03-26,00005,HSBC HOLDINGS PLC,B01631,10733
2026-03-26,00005,HSBC HOLDINGS PLC,B02215,10694
2026-03-26,00005,HSBC HOLDINGS PLC,B01633,10000
2026-03-26,00005,HSBC HOLDINGS PLC,B02078,10000
2026-03-26,00005,HSBC HOLDINGS PLC,B01320,9220
2026-03-26,00005,HSBC HOLDINGS PLC,B01246,9034
2026-03-26,00005,HSBC HOLDINGS PLC,B01217,8779
2026-03-26,00005,HSBC HOLDINGS PLC,B01853,8618
2026-03-26,00005,HSBC HOLDINGS PLC,B01915,8083
2026-03-26,00005,HSBC HOLDINGS PLC,B02008,7600
2026-03-26,00005,HSBC HOLDINGS PLC,B01428,7371
2026-03-26,00005,HSBC HOLDINGS PLC,B02055,7100
2026-03-26,00005,HSBC HOLDINGS PLC,B02183,7091
2026-03-26,00005,HSBC HOLDINGS PLC,B01816,6829
2026-03-26,00005,HSBC HOLDINGS PLC,B01582,6743
2026-03-26,00005,HSBC HOLDINGS PLC,B01821,6438
2026-03-26,00005,HSBC HOLDINGS PLC,B02045,5800
2026-03-26,00005,HSBC HOLDINGS PLC,B02171,5645
2026-03-26,00005,HSBC HOLDINGS PLC,B01971,5224
2026-03-26,00005,HSBC HOLDINGS PLC,B02192,5200
2026-03-26,00005,HSBC HOLDINGS PLC,B01322,5100
2026-03-26,00005,HSBC HOLDINGS PLC,B02180,5038
2026-03-26,00005,HSBC HOLDINGS PLC,B02009,4860
2026-03-26,00005,HSBC HOLDINGS PLC,B01875,4830
2026-03-26,00005,HSBC HOLDINGS PLC,B01417,4800
2026-03-26,00005,HSBC HOLDINGS PLC,B01434,4800
2026-03-26,00005,HSBC HOLDINGS PLC,B01212,4715
2026-03-26,00005,HSBC HOLDINGS PLC,B01627,4617
2026-03-26,00005,HSBC HOLDINGS PLC,B02221,4408
2026-03-26,00005,HSBC HOLDINGS PLC,B01982,4400
2026-03-26,00005,HSBC HOLDINGS PLC,B02092,4319
2026-03-26,00005,HSBC HOLDINGS PLC,B01508,4231
2026-03-26,00005,HSBC HOLDINGS PLC,B02030,4013
2026-03-26,00005,HSBC HOLDINGS PLC,B01919,4000
2026-03-26,00005,HSBC HOLDINGS PLC,B02018,4000
2026-03-26,00005,HSBC HOLDINGS PLC,B02020,4000
2026-03-26,00005,HSBC HOLDINGS PLC,B01852,3966
2026-03-26,00005,HSBC HOLDINGS PLC,B01227,3910
2026-03-26,00005,HSBC HOLDINGS PLC,B02134,3893
2026-03-26,00005,HSBC HOLDINGS PLC,B01318,3875
2026-03-26,00005,HSBC HOLDINGS PLC,B01883,3627
2026-03-26,00005,HSBC HOLDINGS PLC,B01997,3600
2026-03-26,00005,HSBC HOLDINGS PLC,B02138,3600
2026-03-26,00005,HSBC HOLDINGS PLC,B01795,3482
2026-03-26,00005,HSBC HOLDINGS PLC,B01935,3472
2026-03-26,00005,HSBC HOLDINGS PLC,B01823,3400
2026-03-26,00005,HSBC HOLDINGS PLC,B02031,3379
2026-03-26,00005,HSBC HOLDINGS PLC,B02019,3251
2026-03-26,00005,HSBC HOLDINGS PLC,B02042,3200
2026-03-26,00005,HSBC HOLDINGS PLC,B01575,2800
2026-03-26,00005,HSBC HOLDINGS PLC,B02094,2800
2026-03-26,00005,HSBC HOLDINGS PLC,B02123,2800
2026-03-26,00005,HSBC HOLDINGS PLC,B02046,2781
2026-03-26,00005,HSBC HOLDINGS PLC,B01329,2434
2026-03-26,00005,HSBC HOLDINGS PLC,B01957,2400
2026-03-26,00005,HSBC HOLDINGS PLC,B02125,2400
2026-03-26,00005,HSBC HOLDINGS PLC,B02004,2115
2026-03-26,00005,HSBC HOLDINGS PLC,B02158,2030
2026-03-26,00005,HSBC HOLDINGS PLC,B01912,2000
2026-03-26,00005,HSBC HOLDINGS PLC,B01472,1737
2026-03-26,00005,HSBC HOLDINGS PLC,B02057,1736
2026-03-26,00005,HSBC HOLDINGS PLC,B02101,1600
2026-03-26,00005,HSBC HOLDINGS PLC,B01918,1561
2026-03-26,00005,HSBC HOLDINGS PLC,B01404,1200
2026-03-26,00005,HSBC HOLDINGS PLC,B01447,1200
2026-03-26,00005,HSBC HOLDINGS PLC,B01909,1200
2026-03-26,00005,HSBC HOLDINGS PLC,B02035,1200
2026-03-26,00005,HSBC HOLDINGS PLC,B02121,1200
2026-03-26,00005,HSBC HOLDINGS PLC,B02193,1200
2026-03-26,00005,HSBC HOLDINGS PLC,B02068,895
2026-03-26,00005,HSBC HOLDINGS PLC,B01927,826
2026-03-26,00005,HSBC HOLDINGS PLC,B01462,825
2026-03-26,00005,HSBC HOLDINGS PLC,B02011,800
2026-03-26,00005,HSBC HOLDINGS PLC,B02179,800
2026-03-26,00005,HSBC HOLDINGS PLC,B01207,742
2026-03-26,00005,HSBC HOLDINGS PLC,B01670,411
2026-03-26,00005,HSBC HOLDINGS PLC,B01579,400
2026-03-26,00005,HSBC HOLDINGS PLC,B01630,400
2026-03-26,00005,HSBC HOLDINGS PLC,B02003,400
2026-03-26,00005,HSBC HOLDINGS PLC,B02013,400
2026-03-26,00005,HSBC HOLDINGS PLC,B02014,400
2026-03-26,00005,HSBC HOLDINGS PLC,B02037,400
2026-03-26,00005,HSBC HOLDINGS PLC,B02081,400
2026-03-26,00005,HSBC HOLDINGS PLC,B02219,400
2026-03-26,00005,HSBC HOLDINGS PLC,B02220,400
2026-03-26,00005,HSBC HOLDINGS PLC,B01243,300
2026-03-26,00005,HSBC HOLDINGS PLC,B02052,113
2026-03-26,00005,HSBC HOLDINGS PLC,B01765,102
2026-03-26,00005,HSBC HOLDINGS PLC,B02213,90
2026-03-26,00005,HSBC HOLDINGS PLC,B01437,47
2026-03-26,00005,HSBC HOLDINGS PLC,B01346,42
2026-03-26,00005,HSBC HOLDINGS PLC,B01559,39
2026-03-26,00005,HSBC HOLDINGS PLC,B01832,38
2026-03-26,00005,HSBC HOLDINGS PLC,B01891,4
2026-03-26,00005,HSBC HOLDINGS PLC,B01994,4
2026-03-26,00005,HSBC HOLDINGS PLC,B01650,3
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01284,21265902
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01161,15681299
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01727,7322529
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01130,7152528
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01089,6490515
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01183,5696958
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01118,4515247
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01695,4458987
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01955,3070525
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01590,3051603
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01668,2872628
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01353,2869118
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01086,1975433
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01584,1664567
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01345,1542462
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01610,1105530
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01451,1089048
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01224,990668
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01423,815124
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01552,738420
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01787,714511
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01274,684047
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01115,601807
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01623,573277
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01143,557881
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01673,528048
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01842,516424
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01905,506105
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01272,494142
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01338,431228
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01228,423528
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01264,413392
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01497,359650
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01581,333500
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01941,329520
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01901,326954
2026-03-26,00006,POWER ASSETS HOLDINGS LIMITED,B01540,311856
